
5,07107667531018
5,02786170537513
5,32652176695536
5,05322869883408
5,95647794509109
4,99841843989167
4,36662807281488
5,82945978195669
5,76193074171126
5,20347732955441
4,42642778595766
4,12298648253799
5,61465090249794
5,12380576239927
5,44393509321347
5,6659549997786
7,77288681377193
6,07445493525657
5,0912874126726
7,56279008093951
5,40908869230736
5,06991266599927
5,07977071981108
4,35425921974252
6,72789824735207
5,6093606887777
4,57254995976019
5,50909125858472
6,37278741478526
6,09632066387881
5,65756762763336
4,76983381703335
5,23700141875518
4,37455039338981
5,40786752281481
4,05962936629032
5,68008256935257
4,88971396685653
6,38989000437722
5,76991507345473
6,44552570826858
5,47624751952173
5,12521332328583
3,11756263768631
4,75887839387364
4,49001938396318
6,69480927874248
5,10877143735745
6,80762405153207
5,7054326197774
6,31506679423074
6,72321450947189
4,68784278513736
4,67634167294942
4,33143040334012
4,52203885914146
4,00751672966942
6,0676429995387
3,50137814359012
4,18868102646298
4,81990286745829
5,69171034894538
4,8034371123284
5,85198176548478
5,81372450573892
5,79000681108322
4,79776735200875
3,24788634213422
4,97596425578781
6,94355562013458
5,10053912287842
5,54848055688696
2,95203108513669
4,23260450942381
6,7424745340254
5,78600999095178
6,21594393696901
5,76098030162213
4,25948969877014
5,31209348784019
7,09372377119217
5,99595543351926
5,93499189655384
3,04693494760457
3,9515916820948
5,42196183042566
5,00447188143799
5,66837985793851
5,44525913805683
5,25798304671201
5,79160378642225
5,65480818000842
4,50071392842622
5,22663340646274
5,92299194000309
4,31952276717788
6,67865693974293
6,19356922888883
3,94905961916177
5,09535273503712
4,67214955140204
4,93953350638762
7,05622642489764
3,85614480921854
4,82892129421514
4,89225319084086
6,13627012217519
6,11462721233325
5,40947535631002
4,85047645140505
5,06066822257875
6,01579147577964
5,38503011308471
4,76510368220562
5,51954146395897
5,72097954187249
5,07258660544197
5,72787497569816
5,42472125543724
3,1702937700999
5,16005149468783
5,43120580195374
4,34185390328974
4,15529568506187
5,88151858369762
6,43222138495882
5,43057167889051
6,05964766243058
5,77398603185703
3,17221393910956
5,33215010397648
3,91065409289724
4,82223771217459
4,5824233942314
7,34427558543499
7,40087120477075
5,58235905871852
6,86831569657939
5,46004729026604
5,96281827385781
6,66126993211934
6,62499096236998
4,80206497020724
6,20236732945478
6,20201680373806
5,06922242548447
3,75436411901978
5,91045572133247
5,18757497427423
6,34541685230332
5,07587224119075
5,69808978177564
5,21235425825195
4,85654494573914
5,71193533309998
7,23067406054775
6,12890453953687
4,29542572604754
5,33506119410113
6,82135346436383
4,31598475430333
6,83106977060747
4,20931961834792
7,58081677637253
4,50403916871301
7,80312846859159
7,39051804751384
6,0164820169486
6,08483701033284
5,08991548233983
7,35522863256342
5,97307586824405
3,62845866493338
4,83825941211001
5,07154375014493
4,59299704822649
3,94907708840909
5,15671530162017
5,27472747165464
6,1044970582793
6,95018137042464
6,18103911689848
5,00020360753519
4,90232378627306
5,01601719065206
5,04815671436707
5,28378484820812
4,61307121164059
5,5292199619084
4,43142662185425
4,52859439641292
6,53179985852937
4,6360910557803
3,73007360369623
6,9593763904737
4,46111794094489
6,0776018431188
4,91517684957601
6,10872721953694
8,49573160297989
6,58777882732011
4,8722356429705
4,76461813230364
4,98667709797226
4,66913889663249
4,89489022193987
5,39713279898649
6,76412446172081
4,67481143249515
4,46677220425518
7,15174604594481
6,05920050097917
5,54874814785768
5,74774291791272
4,45735937467081
4,47307716079926
6,66419451621341
5,76421041008544
4,067460102177
5,86928793070672
4,72110190698447
6,91219142964489
5,50819492014723
5,22022723455367
5,22367577818311
5,50084316556864
5,60521998453708
5,99636709766742
4,5416189552806
5,93807722574067
6,63149512592164
7,17626605393758
4,51450138362957
4,97819335870219
3,98640796670005
4,6349172362726
5,19738416493213
4,58709487369866
5,43470384363711
4,94641973064544
4,73409702369446
6,9685386583098
6,02014101560237
7,11398867999302
4,97365890966467
5,65626198775703
5,90104711072567
4,27053060305026
5,90170168442405
5,818867954195
5,79910293915183
5,11877023286182
4,26448797500796
3,82278073736681
5,9184369797687
4,50946754047819
5,55307454572976
4,66863481994486
4,16305526737883
6,20524156940092
5,91358905053071
5,17907662966336
3,4622664197097
7,5986877934978
6,1293453597595
4,68868770124902
3,27619519467771
3,64132798623999
5,52096403261031
4,10081692032683
3,1529819953712
6,53188830469626
5,20710223444433
7,42522944641276
6,14650504402934
4,8725902044345
5,11112947251533
4,36071215597159
5,00713150796099
6,17785069377334
3,66109461643588
4,68855881902131
5,8706581626053
5,28961703571965
5,46096192427247
5,66141385701783
4,87216287841499
5,06651599683494
6,13575817071833
6,13546461016185
6,91757543942381
5,62497067715767
5,45403581398237
4,24010386778827
4,03794078945018
4,93241727432765
5,36997127842811
4,02017522725904
5,1745120204088
4,83501543191851
5,2305124598904
3,78698656632158
7,08321137629267
4,8933594786672
6,29741547695696
7,40408467995202
5,21960789937683
5,3474669618993
2,39515735185784
4,7316788806614
5,37538072909869
6,50997665429079
7,02450064585666
5,07357567484888
5,44417705944356
4,24305097976806
3,29538457729312
5,53113928421951
5,84810984086327
5,71462879364921
5,27540858335366
6,81385917178834
6,59863344882712
6,00357927846207
6,25202276743722
4,6268449561395
4,43031516174
5,50684868659404
5,76675482586916
4,8127648650789
5,91366008764768
4,99390933728134
6,04441590841935
3,61985560150826
5,6936984350394
4,90313905387114
5,12638118811941
4,97134566661402
6,37518669680782
6,58946108086027
6,66193655707785
5,96721824447463
6,93102172133537
6,05391621054545
6,17654172940531
6,06059233694255
6,97992399369286
4,88132297194112
3,81891848434997
6,048886413695
4,59879730527764
3,5980226385659
6,04124715256863
6,09374521383041
5,51588998858897
5,9519271356175
3,71436538913475
6,17469375221821
4,94276151434073
5,66123191632185
5,92189180153157
7,16758104370761
5,76711138064915
7,27990669021345
4,45210651888334
5,99972115208115
4,72440635516251
6,06912267353936
5,67750710247425
4,19897368308852
4,67182450315971
5,16677104490538
5,74279949874192
6,287232814401
6,60319909027782
6,92330085188908
4,54993639306708
6,69587181814671
4,64837939182214
5,58911381159687
5,66384282313117
6,97042192179728
4,33176206473472
6,33051944273648
5,57830357011126
5,2812080557652
5,57799175287219
6,39279084681916
5,56403029106524
4,89845766802342
6,32342014195308
6,3815603328964
7,94083421517714
5,00277939734734
4,22286691888611
5,59614632023541
7,095900359538
5,48059071970538
5,48091500946775
5,65622788075565
5,07919720888334
5,73512847257325
4,32175974614953
7,15275311516708
6,57206845853001
5,46252868589015
6,22282734141115
6,69647464051317
6,61805831604632
6,01321558089859
5,6264414389775
4,93159595125212
7,11995629500839
5,64215632752523
4,70845407108438
6,68690297478731
3,876479001029
5,86516883974252
6,23783230007386
6,41584497444598
5,73030245773214
5,49885088352842
3,75157490372331
5,06559427283116
4,92356475065608
6,03779146795368
5,61778458135174
5,93314794203117
5,21487849004083
5,20401163081954
5,73298076768736
5,67789579480104
5,95555908779803
3,96070708061511
4,75628905623376
5,23293220781495
3,97925840802902
5,09664125293864
5,84541266985615
5,14898004066603
6,48203187219224
7,21670388025284
5,18301183510613
5,70141432919534
5,46188053650883
5,57904998192426
7,06518995632895
5,23275506015142
4,66851159180533
5,54563329872426
4,90057354545466
4,92895196058104
3,80457034517655
4,53454224529854
3,57141135042187
6,10841230433808
6,93467840151524
5,1196592238087
4,80736585295284
6,02056993855125
4,96015921117315
6,75547588464143
5,20439247569987
6,47127345592165
6,12702415722963
5,68313800897899
5,68603037111816
5,84561611330472
5,62573037433925
4,96008878306355
4,46529316861462
4,24287474610788
3,52020628981402
5,14060387708717
4,44412116842957
5,60884307252193
5,05426754246723
6,14038118876082
4,29200545407881
5,5296581597107
6,76031723123122
6,04017285154537
4,89563328532189
5,47612002954748
4,36283284762672
6,01550554633977
5,04145368057079
4,40566699507271
4,53357226685084
5,15566363915906
5,19011777341041
5,38373601438974
5,76452336411131
6,94253185025676
6,05622808276774
5,33626955967073
5,5212999817622
5,49929713028673
6,30156097952685
4,98172499254345
4,40339557077033
6,91243876513831
5,77210302787506
5,59548449361432
5,760298587044
6,65000033604849
5,37416539202914
6,07103567574313
6,01729929222471
6,25298089762597
5,67850980484948
4,20187709018323
4,76040280666179
3,8003316602549
6,55941857278893
4,66876760527716
4,28991904640695
4,73754779804597
4,7195828220326
5,92569637533897
4,49614852426118
4,32138864110017
5,14642280249024
4,67578307306312
4,36872259728643
4,89524905095041
5,49620654296747
6,2765377256695
6,09070764676518
5,6743310194672
6,17763029462419
6,54120837511561
6,3548199267839
5,47246783827451
5,7993483162738
5,96469993714314
3,49960428147241
4,70927629703279
2,81552587195672
4,43154106685444
6,11659075796643
7,38721339910119
5,7412689813576
5,61137066942942
5,30482929593583
5,10991569681589
6,28336389460119
5,94553070316146
5,94695767639621
5,13552552246062
5,02202548639357
5,2383163273495
4,41306852165323
5,60697323902804
5,93446104564638
7,76818313023735
5,45976316276087
7,8866735992363
5,62851970109603
6,26496808427149
6,07141154640915
4,10042876225931
5,25178265776057
6,47157560142821
5,90708833014735
5,74716784247915
5,16314079087018
4,8727049958201
5,54001109485904
5,91442968042487
5,84995906671046
4,93484986675998
5,61317631370174
5,01849350405193
5,01396196538041
5,4600529227862
5,37625524270375
5,85199304746914
5,13681807760977
4,84395491714878
3,90939640769413
4,11558847861621
4,91313369573545
7,2698273342651
4,88676998685451
5,53381675036069
5,96735583906153
4,11429725000642
4,24591340529395
5,15202764606961
5,73089291024004
4,87939018082691
7,99430585736872
6,37557575781385
4,17418603249953
5,14474608719586
5,34066495351599
3,86781370815455
5,53988156691027
4,42100183303454
4,36364567922833
5,66497148539885
6,57837898523508
5,23638189921071
5,11958068152764
4,46939032897395
5,26148413982782
5,61245428261991
4,56835737436016
5,02209083630846
4,84088209166681
4,23811274895628
6,62331012497043
5,05640700622546
5,09827269390118
4,93647828829034
5,53093857879659
3,57032196743671
5,97258767679858
5,27437541634539
3,73533257570164
6,02406956600846
5,0107616165726
4,65714024255235
5,90723687944804
6,22770488953377
4,99718297058107
4,36759751406391
4,51124513977838
4,4536837491698
5,9599493944661
6,92417328918837
6,53790801160754
5,27312865773693
3,27737005955186
5,33247999641402
6,84183805517576
4,89572960335961
5,9687301367832
4,12455409295562
5,25040231757051
5,67097095770935
5,45498982562785
6,34397744385054
5,927930695184
5,72004338163045
5,3428930481966
5,07266776924569
5,77564029518405
5,73588767418179
5,96301096471352
5,22842019696073
5,34589400721148
5,62654779599405
4,89290821117848
4,55125155690344
6,52029785430961
6,50486466246993
6,68319989775246
6,21742396035338
5,52293255107406
6,4563779223547
5,36020354879185
5,20260833364905
5,73485827491262
5,65823552716886
7,0848342718804
6,54332124188666
3,56896853889385
5,02958888433523
5,75099570955881
5,6005542498682
4,5668783433539
5,34504743008379
4,79065729220999
4,32876178056383
3,84649504347613
6,43958972350843
6,72745180312699
4,29148635088602
6,32697165307276
4,3699647720729
5,55850859667856
7,21751112584781
7,45315253671569
4,57589119770854
4,47015793137816
3,66214617214913
3,35231892341639
5,19991282444599
5,2406209270971
5,76158236315805
5,865157206504
5,15629559580548
4,93651243467867
5,27665845604711
5,39242777668148
5,19495824535335
5,15428025449615
5,49612810573979
5,51806942067599
6,78275452770737
5,41314503988839
3,82005919963072
5,45659365940327
5,0539346938375
4,34508726323884
5,16750373026953
6,45705640450841
5,65179093595059
6,12785676054174
5,98265658536008
5,97734689413803
6,31793350496893
4,81397227371402
3,98328410647696
6,68390753544685
5,42755994358968
8,87632215123234
7,52756777725799
5,05355930425328
5,92186998298966
5,09063348398419
6,90906710434645
4,67200285843031
5,21154022198163
6,08482417278827
6,41711363630828
4,58551157709015
5,82835569540877
4,72716021704972
5,18344948860409
6,74215664067359
4,90106820306482
4,37503706005057
4,99857639375914
5,33826653967916
9,12662722025977
6,80109805789886
5,10874590639744
2,97649504041338
5,22206701520336
5,26708944007521
6,17467548733922
5,53817299882347
4,90267067785014
5,42334145402961
5,68664151762346
5,5430627895314
6,98360709081902
5,77381364147379
5,15917557041824
5,45606744133309
7,71139638113368
4,8104319609704
3,16228959663063
6,26574258400945
4,98534955163623
5,56364064525777
6,34231559457118
3,9515978837848
4,26635108247131
6,54525943820723
6,32310125281349
5,18945877334266
5,93200845064242
6,19804895588225
5,02345751436279
4,56367025022253
4,73545972461954
4,7914256661476
3,64653257321321
5,60025874285178
5,30065186191333
6,89367895688577
5,28194892491862
5,2068360248978
4,77774014955039
5,42223785106438
4,37579618686442
5,6770853629441
6,20139791024954
5,22952841721084
5,38780045229728
6,5675496613416
5,95643552097394
5,66156576414199
6,61041717116506
4,55434979741043
4,57065288449074
4,30561501925456
6,34354160687107
6,00004821815513
5,59669751391609
5,12152008535772
5,63977003692126
6,27613422602787
4,37256376244861
5,26768612311652
6,97128167936109
6,88641603367225
4,96381625409893
6,43129314626195
6,1860358788836
7,56822691457957
7,15506657615814
5,92210727724289
6,15760124758042
5,7348630966333
6,10481225629083
6,56746291049748
3,43582647705569
5,31936344875163
6,47945528112705
6,00492495060528
6,54459276195451
6,17388645892065
5,79659307902572
5,56802973008961
5,96408291981539
6,4654954695241
6,07473810631367
6,59234324171013
5,13156177730716
4,8534468348487
5,93822044778127
5,53352070463885
5,2452326332711
5,61325770388637
5,21962118218123
5,32084179513775
5,13378396404648
4,82794298478156
6,52869232821539
6,25158771352821
4,76822538432946
8,51943013280598
5,73350865582897
4,29808124493783
4,89391065864398
5,88714765042123
3,77919951114077
5,02059672445741
6,55511861979279
6,45620676263598
6,08222497670751
7,81972620248905
6,06417377867127
5,88421190158937
6,87468326727889
6,23319180994127
5,47594973889013
5,30055161821184
5,77313662312568
7,66994645495701
4,86542585440722
7,65471083203628
3,77650919312173
4,52131175680007
5,28539127852758
6,86077003200132
7,8734102656659
6,73701684196848
7,33210256643099
6,93006048278903
4,77435854980347
6,18903316092062
6,33788616123355
5,07894160199355
5,24930969266797
5,57118476987253
6,84578728790293
5,57887860962792
5,28484160597684
4,45051297136051
6,262071403565
4,59323433469263
4,34356653303942
4,73004880498568
6,36752721546512
3,54480089184745
5,72432092948981
5,92161914114671
6,53196924963567
3,95754929980083
4,08429586485694
5,35974551984551
4,68992774643721
5,09059040475627
6,99550851889835
5,36290151212801
5,12127298808079
5,96631045475669
4,69937521465146
5,45141260134793
3,75806657642955
6,00220015534866
6,43355969997785
4,42407015641781
4,83585212616014
5,46385784906304
3,65271159229676
3,89694049841376
4,89743086622428
6,05139997017235
5,59375971410199
6,28136796993243
5,43685691736254
5,51928344098518
7,32611198530898
6,062911712577
5,51569766833527
7,04945753787682
5,78554707830356
6,3941192371725
7,18022487017689
6,69581855907209
5,07115480294095
6,22211750046966
4,29500617913128
4,08469434903797
4,64024850724097
6,11919831021956
6,94026938458047
5,27701770777992
5,68104591634589
5,17913491373332
4,02097547508939
4,31278811262823
7,31964642663802
5,63646084317648
4,60473969090898
5,22732184482805
3,24059650023664
6,74089945133627
6,0079199470946
5,92836135146357
5,64094269995903
6,12321045179449
6,01592652115994
4,89707875400577
5,87200698363257
3,73382735614906
4,64056585546353
6,22222358535098
4,63116928382411
5,15559609627284
7,92698550326541
4,27908812457015
4,11313218615518
5,89072691137915
6,59769301629775
6,23572376128127
5,74852254479566
5,35164474946931
5,74173074246928
4,6799847539829
3,999122038684
4,78295066016491
6,61388671661908
4,93990233963882
6,33338851191185
4,53053462980341
5,05266865447074
8,27193219251565
6,42219614953883
5,56799101666419
5,78192965039438
4,18261542921658
6,30974762710529
8,25418235543643
6,01602048319814
4,88060771209853
4,60388257145049
5,29256904629722
4,19190725192592
5,39433858461278
4,97129178307974
4,8946741720731
5,16593959922386
6,15290374305163
5,46841738258209
5,76119499538575
5,3350359922615
5,73737841972909
7,41418057722719
4,96303908894792
5,93121553820301
5,86034465039957
4,87727557370991
6,39082560465276
2,97199591610493
4,30471307116711
2,85560502433958
4,35974364348053
4,39260245504247
4,7361893104745
5,64846883830831
6,09291497823768
6,4895869138617
3,78420769122272
5,23841233347998
4,84449434740159
4,36638698214631
4,74016868708982
3,25554235274956
5,82742538218707
5,29586798774683
4,95676619035305
5,96920312390693
5,23480288497355
6,91737671158705
5,95105338921516
5,05973815088196
5,75455067098445
7,07791000012424
5,53130870573562
6,89346195324035
4,56111336925017
5,96001441317834
4,15619270078716
5,49184026365441
6,13193110335992
4,89039560581231
5,74971709058621
4,37432523697352
4,54903621479955
4,4941953659576
6,10686972099389
5,43521379586626
4,24902881310198
4,47196144544493
5,66929281997647
4,47331559451429
5,03092009985988
4,0275351162646
6,21073819932732
4,382995284416
3,9806542803629
4,40584313625789
6,88146632184293
6,56141768020706
5,12059618743707
5,78720445710309
6,63688684590499
4,91421552067896
5,53326963682026
8,41832797378811
5,22566932888471
5,77563397574722
5,86899520640471
4,80684304692017
5,93878088338937
5,22814397312543
6,31548701146715
5,58151347639235
3,97530395048833
5,15149688897257
3,49777466433463
6,44370377369825
3,77982957825606
4,69717085182968
4,83011822503469
6,87041555300123
4,3504623335484
4,02612656157184
6,09034577107804
4,87213599620311
4,99740867253394
5,22917822658692
3,57700424899891
4,89599334494674
5,77534824437046
5,26892532238879
5,97185352566238
6,23338680130805
6,78209136682567
7,74551536929881
5,65162806466343
5,71678262614622
4,10661744143279
5,95239339484138
6,35795101458606
4,80717437466986
6,98955788575034
5,18167475238944
4,86490352149453
3,53060428429666
6,87343436485051
4,36721494565109
5,27106126519717
4,90701413105055
4,42639906422689
6,10656665815844
3,70692641525299
5,26141540599332
4,23149537673252
6,29667329793372
8,21702845870046
7,96573168522518
6,1489323891025
7,40868421088125
6,66245529430977
5,90748107377472
5,06193688482926
4,32530731105367
5,63660559583524
6,51318794195466
4,09888661063687
5,86375360784867
5,32213392324469
6,88647322321296
4,23636512712432
5,09261942789007
4,6538017537645
4,94299924346136
4,94912332992065
3,67915178659584
5,59282650111473
6,28801437956052
6,67977633118198
6,75289314954721
5,90910167737623
4,08559876382492
6,31023559862238
5,25294490741648
6,00082909479754
6,78914657355505
7,21310866622871
6,7586339948134
6,3030396729874
5,90363804006217
8,00758718125719
5,45866007419761
6,47407477873293
6,64077645763572
3,02569764225282
3,07548251328368
4,78060089908425
7,16887088585223
4,84727389509963
6,08933088100137
7,84729733230192
5,97643559716721
5,45264056484977
5,40143923842919
5,27778692223566
4,48358172731628
4,96477477773338
4,94943606410424
5,50723601519343
5,24115616194088
6,12724633998887
6,59444066642341
6,75296048231162
5,98912678487746
5,32420563186057
3,6336407692492
6,18819177244034
5,3283288199298
5,69567130582965
5,48405423783516
3,43395174856515
4,46085177372782
5,98732378027168
5,20059831903325
5,47077768187142
5,93434004312901
4,30215584522983
4,31634131463579
3,99909080520293
4,17804506393853
6,25873438081238
4,83433571642775
6,50803501117565
6,79894425343863
6,62702670173977
5,87335030769244
5,83407824670365
4,84683962582403
3,74172427138996
5,41260219886999
5,71887076530119
6,24642245006222
6,56193458401566
5,13576544035733
5,44617882657283
5,04962163838901
6,08367146161669
7,05237718285381
5,47217241633347
4,97927953105497
4,96986514633266
6,01331511032423
6,3108792930726
5,8116388321156
4,88634807529948
4,63789206483255
4,77103236150891
5,15658959399005
5,35413622818032
4,21762993707911
5,24236171725276
6,54894077705483
3,44792525076397
4,03368481556067
4,1280660074105
6,0757806032891
4,85683921835135
5,79216343044397
5,08247035357394
5,93462324352981
5,9740670284734
6,34149218387828
4,36215743760947
5,62652534607308
5,28927491579102
5,60716981488681
3,78078234421026
6,62448874786129
4,62768604469822
4,45588784284807
3,81510784031061
6,03868277062072
3,58948434127625
6,120866612194
5,75541716687325
5,38782082181415
3,98867437673197
5,44862600207535
5,69934504570512
7,30260298881113
5,58505269404874
5,8036736634886
6,38712455086938
5,4183745823928
5,70553659824376
3,78688731808212
4,15633557395814
6,22714552191521
